"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2584","218528_s_at","RNF38","152006","ring finger protein 38",0.641398412501578,11.4792616508618,2.31585301662753,0.0344961225979884,0.129559525230271,-3.84726605327105
"2585","218541_s_at","TCIM","56892","transcriptional and immune response regulator",0.653120171947064,9.15125616473684,1.9576828146908,0.0683555389330582,0.178468248068258,-4.44315865654502
"2586","218542_at","CEP55","55165","centrosomal protein 55",-0.0387173531451648,9.82507092853181,-0.12425151295703,0.90269903561922,0.940552351923848,-6.17388775840907
"2587","218546_at","C1orf115","79762","chromosome 1 open reading frame 115",0.1496715236939,9.32762335695323,0.428667912705019,0.674010485458561,0.783704215918161,-6.08866137034513
"2588","218556_at","ORMDL2","29095","ORMDL sphingolipid biosynthesis regulator 2",-0.313906402771384,11.5328090850135,-1.27424386232809,0.221186025573368,0.368153046975378,-5.39603601751382
"2589","218564_at","RFWD3","55159","ring finger and WD repeat domain 3",-0.00292730333557856,8.40822215562315,-0.00990209686405601,0.992224607033241,0.995976302064809,-6.18170267182254
"2590","218566_s_at","CHORDC1","26973","cysteine and histidine rich domain containing 1",0.4311650504636,10.5567152163402,1.61503353609212,0.126293441165585,0.255629478664705,-4.95634940223814
"2591","218567_x_at","DPP3","10072","dipeptidyl peptidase 3",-0.707165452416112,9.09020249672152,-2.8328075116122,0.0122048852092892,0.0896613676436721,-2.91280065224298
"2592","218577_at","LRRC40","55631","leucine rich repeat containing 40",0.562101764332642,10.3325315335737,2.1579905911316,0.0468429384581679,0.14954163391329,-4.11632462781035
"2593","218579_s_at","DHX35","60625","DEAH-box helicase 35",0.537053544120814,8.61977238264744,1.86579188163046,0.0809391872813461,0.196371938743198,-4.58689804378152
"2594","218582_at","MARCHF5","54708","membrane associated ring-CH-type finger 5",0.491456869862954,9.97737073007205,1.62351841996404,0.124458562440636,0.253132656834906,-4.94443812211723
"2595","218589_at","LPAR6","10161","lysophosphatidic acid receptor 6",0.455718740731285,11.1850437406855,1.44646452070115,0.167790454676825,0.304437069564714,-5.18361317152334
"2596","218609_s_at","NUDT2","318","nudix hydrolase 2",-0.129975239425168,11.0361863867116,-0.409212759617296,0.68793272024858,0.794216672221066,-6.09687388569634
"2597","218611_at","IER5","51278","immediate early response 5",0.0472284917156554,11.2877392518979,0.187259696207759,0.853864715399315,0.908060361994583,-6.16390034099459
"2598","218614_at","RESF1","55196","retroelement silencing factor 1",0.761721882029528,9.66937560460092,2.83252312831393,0.0122120062591599,0.0896613676436721,-2.91333197830661
"2599","218618_s_at","FNDC3B","64778","fibronectin type III domain containing 3B",0.442518893110373,6.42882315953508,1.12568666638399,0.27727616960016,0.428864430500656,-5.56174841129578
"2600","218619_s_at","SUV39H1","6839","suppressor of variegation 3-9 homolog 1",-0.695671768388734,6.97395491697397,-2.43349407360301,0.0273541940395659,0.118179760941669,-3.64109174845025
"2601","218625_at","NRN1","51299","neuritin 1",0.540766094968426,10.5546176395343,1.5609153328072,0.138548016848927,0.270154452213199,-5.03128253586067
"2602","218647_s_at","YRDC","79693","yrdC N6-threonylcarbamoyltransferase domain containing",0.239825347359078,9.13631471727563,0.773520720609111,0.450748388241655,0.598624241782756,-5.88270998268017
"2603","218658_s_at","ACTR8","93973","actin related protein 8",0.275062508658168,7.56797365458377,1.11881935965476,0.280107164447731,0.432067442652708,-5.56899480423718
"2604","218663_at","NCAPG","64151","non-SMC condensin I complex subunit G",-0.588158916780362,8.57532936560038,-2.0886296302635,0.0534667159041786,0.15826649942528,-4.23146754325439
"2605","218676_s_at","PCTP","58488","phosphatidylcholine transfer protein",-0.41633063369931,10.9198791652792,-1.62466430072496,0.124212519975744,0.253040367834271,-4.94282616822805
"2606","218678_at","NES","10763","nestin",-0.549291776640279,8.6359083348089,-1.78339961780903,0.0939356548446614,0.214103679636906,-4.71212566399046
"2607","218683_at","PTBP2","58155","polypyrimidine tract binding protein 2",0.391698187129608,9.69125491397656,1.48619616408421,0.157106469776,0.292307279066818,-5.1317011767888
"2608","218692_at","SYBU","55638","syntabulin",0.274562046708477,8.6955460006398,0.992140394598835,0.336231560555123,0.488184223212446,-5.69582482360105
"2609","218724_s_at","TGIF2","60436","TGFB induced factor homeobox 2",-0.227270881758892,9.3951037489101,-0.772685821482857,0.451228259850647,0.59894614281228,-5.8833427328578
"2610","218725_at","SLC25A22","79751","solute carrier family 25 member 22",-0.520350976326547,8.75407915307604,-2.14374945136827,0.0481378907889242,0.151390593845095,-4.1401269315133
"2611","218726_at","HJURP","55355","Holliday junction recognition protein",-0.418531734909097,7.99399612612969,-1.69988145960959,0.108949769964878,0.233054554581358,-4.83530898594131
"2612","218729_at","LXN","56925","latexin",0.242074956479382,9.79856899155654,0.843800123262718,0.411501780026233,0.563260509756396,-5.82720198596365
"2613","218738_s_at","RNF138","51444","ring finger protein 138",0.571813379364794,9.98527932068602,2.03603036428446,0.0590505630626989,0.166154456792958,-4.31742516749024
"2614","218739_at","ABHD5","51099","abhydrolase domain containing 5",-0.309933399573712,11.7653112400866,-1.13703246527318,0.272645935253388,0.424714668751727,-5.54969447103867
"2615","218750_at","TAF1D","79101","TATA-box binding protein associated factor, RNA polymerase I subunit D",0.226380829759984,10.6311597156432,0.786710759187197,0.443209397446301,0.591258450335663,-5.87262997513474
"2616","218755_at","KIF20A","10112","kinesin family member 20A",-0.498599774279191,7.68634774524203,-1.75100201888421,0.0995297002214775,0.221991591427242,-4.76037099181328
"2617","218779_x_at","EPS8L1","54869","EPS8 like 1",-0.284744945194383,10.5582449985818,-0.896935499641821,0.383352309012802,0.534742546089761,-5.78232857859701
"2618","218780_at","HOOK2","29911","hook microtubule tethering protein 2",-0.353889149711115,10.0710647955166,-1.27441974415086,0.221125313762762,0.368153046975378,-5.39582992628811
"2619","218806_s_at","VAV3","10451","vav guanine nucleotide exchange factor 3",0.897984660181395,9.90367341966405,3.14154427622176,0.00644810865420263,0.0770717062838816,-2.32846686146481
"2620","218824_at","PNMA8A","55228","PNMA family member 8A",0.562973464531921,8.24979066270163,1.00158566562522,0.331789014478954,0.484383151673472,-5.68682394123994
"2621","218834_s_at","TMEM132A","54972","transmembrane protein 132A",-1.04924467183407,7.78632387973873,-3.29666802492211,0.00466747715839889,0.0709119120089278,-2.03058618951929
"2622","218858_at","DEPTOR","64798","DEP domain containing MTOR interacting protein",0.613631974933607,9.6375148383695,1.72074993235542,0.105014452182604,0.228764932656873,-4.80489610617519
"2623","218865_at","MARC1","64757","mitochondrial amidoxime reducing component 1",0.517163620183506,9.7469064500367,1.39128870956732,0.183613365977148,0.322496464572342,-5.25393629261522
"2624","218872_at","TESC","54997","tescalcin",-0.982440303265542,8.03892977167841,-3.53249782424326,0.00285146139990922,0.0589523784866358,-1.57463938734398
"2625","218874_s_at","ATAT1","79969","alpha tubulin acetyltransferase 1",-0.667482936395205,8.07830911263683,-2.5065760872902,0.0236474039184296,0.11157858312868,-3.51084741626375
"2626","218876_at","TPPP3","51673","tubulin polymerization promoting protein family member 3",-0.848967129489688,9.82366406602829,-2.77019776998549,0.0138738751171458,0.0931821918653576,-3.0294059346468
"2627","218884_s_at","GUF1","60558","GUF1 homolog, GTPase",-0.345302188558659,7.22496818751686,-1.31976068103339,0.205907794192696,0.349317748079401,-5.3419449690609
"2628","218906_x_at","KLC2","64837","kinesin light chain 2",-0.757844778494762,7.35718148058477,-2.75440184112194,0.0143286761741458,0.0939433483169071,-3.0587021412076
"2629","218910_at","ANO10","55129","anoctamin 10",-0.416907317225018,9.34822089328032,-1.52728394172327,0.146659389193571,0.27925630769814,-5.0769254655318
"2630","218918_at","MAN1C1","57134","mannosidase alpha class 1C member 1",0.687582541165856,7.73873594452135,2.51494306232798,0.0232548567638775,0.110553720562675,-3.49583774665848
"2631","218919_at","ZFAND1","79752","zinc finger AN1-type containing 1",0.417179705408943,10.7549778775148,1.57051427164378,0.136303633791237,0.267307748383747,-5.01812421813075
"2632","218929_at","CDKN2AIP","55602","CDKN2A interacting protein",0.0206147898730453,9.11723762098647,0.0718730050214739,0.943614050093745,0.964846800866177,-6.17912014209633
"2633","218934_s_at","HSPB7","27129","heat shock protein family B (small) member 7",-0.381832248533023,7.97976855531052,-0.811321511001677,0.429355915967473,0.580036602843403,-5.85340341029042
"2634","218935_at","EHD3","30845","EH domain containing 3",-1.4660601324318,8.63295829383806,-3.93778856331897,0.00122343007823775,0.0415548015047208,-0.78881265890321
"2635","218947_s_at","MTPAP","55149","mitochondrial poly(A) polymerase",0.677755772913256,7.79441294657813,1.8563135420397,0.082348233217763,0.198643944691725,-4.60148445762629
"2636","218959_at","HOXC10","3226","homeobox C10",-0.578875983251548,8.85240327916103,-1.18592593666954,0.253356467522751,0.404536252670072,-5.49659464142414
"2637","218960_at","TMPRSS4","56649","transmembrane serine protease 4",-0.740097462935063,8.99865056213129,-2.2030883100265,0.0429514650641449,0.144004230709217,-4.04041816016681
"2638","218961_s_at","PNKP","11284","polynucleotide kinase 3'-phosphatase",-0.717010998143181,8.81396111712638,-2.47667201240036,0.0251025244458016,0.113569209615695,-3.56433042031588
"2639","218967_s_at","PTER","9317","phosphotriesterase related",0.509085692359695,6.28252865085991,1.66511591567657,0.115790093514013,0.241705832685967,-4.88541765096531
"2640","218973_at","EFL1","79631","elongation factor like GTPase 1",-0.539467629488041,9.88368993067741,-2.27686341392265,0.0372261886903273,0.134949649441807,-3.91457191795755
"2641","218980_at","FHOD3","80206","formin homology 2 domain containing 3",-1.13337955373314,9.49226452350795,-3.66868449892674,0.00214492174304152,0.049857074985721,-1.31051322923051
"2642","218981_at","SDHAF3","57001","succinate dehydrogenase complex assembly factor 3",0.413896899121533,7.89847002458805,1.15247050983074,0.266439281541124,0.420038933887397,-5.53312993955247
"2643","218983_at","C1RL","51279","complement C1r subcomponent like",0.482939324621569,10.070783343317,1.98291182041416,0.065223669363434,0.173735929298459,-4.40298024606998
"2644","218986_s_at","DDX60","55601","DExD/H-box helicase 60",0.932895434381008,9.87205830721254,3.63378080221421,0.00230725999853403,0.0523640596204199,-1.37822886977529
"2645","219006_at","NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4",-0.0111437762249658,9.74602584377674,-0.0394285059725674,0.969047670153866,0.981246718998948,-6.18096030995217
"2646","219019_at","PIDD1","55367","p53-induced death domain protein 1",-0.3069013242928,8.91706651819705,-0.892459539987469,0.385672529339761,0.536791456398939,-5.78620380727305
"2647","219023_at","AP1AR","55435","adaptor related protein complex 1 associated regulatory protein",0.764337367312292,8.1569668185424,2.24315622021602,0.0397476586684846,0.138756951873289,-3.9723205311665
"2648","219024_at","PLEKHA1","59338","pleckstrin homology domain containing A1",0.22305175352676,7.93155307162471,0.698157379727246,0.495328972089858,0.637519605823231,-5.9372653592529
"2649","219030_at","TPRKB","51002","TP53RK binding protein",0.164150186296231,10.366118114649,0.589892692615712,0.563688602249109,0.698929525502583,-6.00641709101978
"2650","219033_at","PARP8","79668","poly(ADP-ribose) polymerase family member 8",0.731738267194514,9.33054073556547,2.67730779559746,0.016763077905731,0.0995912425871697,-3.20092555809224
"2651","219077_s_at","WWOX","51741","WW domain containing oxidoreductase",-0.320465376957104,8.8421329651425,-1.06470264089589,0.303172719957329,0.455070724115931,-5.62477791330321
"2652","219079_at","CYB5R4","51167","cytochrome b5 reductase 4",0.467684422923755,8.71611878916416,1.32616012210639,0.203828786795879,0.347217967105171,-5.33421935904988
"2653","219093_at","PID1","55022","phosphotyrosine interaction domain containing 1",0.873219293211903,10.8775819832183,2.89738617582216,0.0106881562998591,0.0869412871056553,-2.79177125946788
"2654","219099_at","TIGAR","57103","TP53 induced glycolysis regulatory phosphatase",0.231136379309156,9.01039626045779,0.734090118423661,0.473756311190085,0.619234732739774,-5.9119021332489
"2655","219115_s_at","IL20RA","53832","interleukin 20 receptor subunit alpha",0.294687996469021,10.2618535788408,1.09777224311076,0.288917863525816,0.440139445371253,-5.59096972982237
"2656","219121_s_at","ESRP1","54845","epithelial splicing regulatory protein 1",-0.121394159775663,10.8180126649879,-0.464998837883545,0.648340583426059,0.765618403026159,-6.07233031935891
"2657","219127_at","PRR15L","79170","proline rich 15 like",-0.306067453866021,8.0218626011433,-0.935174743651233,0.363913873971269,0.516774093556048,-5.74851498437075
"2658","219139_s_at","CROCCP3","114819","CROCC pseudogene 3",0.403066717146702,7.26841331013806,1.35383244429943,0.195031326258186,0.336550807268659,-5.30047469867725
"2659","219147_s_at","NMRK1","54981","nicotinamide riboside kinase 1",0.150696498048752,10.7452761814739,0.543790066287389,0.594253510633189,0.724013214404301,-6.03249723070155
"2660","219148_at","PBK","55872","PDZ binding kinase",-0.119487102482477,8.2170554851058,-0.355333960444812,0.727086192954125,0.820276257588151,-6.11766630550732
"2661","219159_s_at","SLAMF7","57823","SLAM family member 7",0.0955120934463292,6.04641337774038,0.309521123650248,0.761010734386331,0.844426141038018,-6.13307711602305
"2662","219166_at","DNAAF2","55172","dynein axonemal assembly factor 2",0.470039036173298,7.08072231954081,1.77237217729234,0.0958079281136746,0.217153803998069,-4.72861184146563
"2663","219178_at","QTRT2","79691","queuine tRNA-ribosyltransferase accessory subunit 2",0.548253869564611,10.562869917837,1.84309504939447,0.0843497158893775,0.201034591499998,-4.62174953911555
"2664","219179_at","DACT1","51339","dishevelled binding antagonist of beta catenin 1",1.05284297619315,9.09033837921025,3.11106719563529,0.0068697237059685,0.0784615964939455,-2.38671690591519
"2665","219181_at","LIPG","9388","lipase G, endothelial type",-0.0949820441218385,8.82456719309381,-0.214762793820274,0.83272750807349,0.895390652466997,-6.15827988546038
"2666","219187_at","FKBPL","63943","FKBP prolyl isomerase like",-0.4064836261996,9.31765264629221,-1.65238545677603,0.118386039438891,0.244628915579585,-4.90358956262724
"2667","219194_at","SEMA4G","57715","semaphorin 4G",-0.817731197120171,8.78846427847127,-3.16376382838159,0.00615690258745297,0.0755606244552622,-2.28593654341113
"2668","219195_at","PPARGC1A","10891","PPARG coactivator 1 alpha",0.459022629222934,10.6234610185972,1.45864252172881,0.164453739190102,0.301090620862023,-5.16781363102175
"2669","219209_at","IFIH1","64135","interferon induced with helicase C domain 1",0.692386585886517,9.50396987063371,2.8251609332463,0.0123977685532827,0.0899301098714373,-2.92708188365845
"2670","219211_at","USP18","11274","ubiquitin specific peptidase 18",0.475364858134411,7.61275295148009,1.72477122028026,0.10427051663941,0.227975936683651,-4.79900719307299
"2671","219215_s_at","SLC39A4","55630","solute carrier family 39 member 4",-0.502017712805591,8.68608503441074,-1.94853102493833,0.0695247458851382,0.180485238417209,-4.45765891959149
"2672","219225_at","PGBD5","79605","piggyBac transposable element derived 5",-0.580716840376763,8.79324085964656,-1.67559412432647,0.113690403665587,0.238939331703843,-4.87038915032135
"2673","219229_at","SLCO3A1","28232","solute carrier organic anion transporter family member 3A1",-0.788363957398197,11.0587862012031,-3.08743357542108,0.00721524389771514,0.0798511202507151,-2.43181497775523
"2674","219230_at","TMEM100","55273","transmembrane protein 100",0.789837391786842,7.46318028024035,2.63836030616969,0.0181397913283031,0.103116247432298,-3.2722671086288
"2675","219232_s_at","EGLN3","112399","egl-9 family hypoxia inducible factor 3",0.49540153339791,10.5870471687597,1.7170028666465,0.10571181394194,0.229140691673031,-4.81037519759895
"2676","219243_at","GIMAP4","55303","GTPase, IMAP family member 4",0.404845038718443,8.89625749885394,1.23909956045789,0.233582261115004,0.381785134499055,-5.43675559464317
"2677","219250_s_at","FLRT3","23767","fibronectin leucine rich transmembrane protein 3",-1.02850189388322,9.0288689580115,-2.95971999917133,0.00939916068969911,0.0854383891407216,-2.67428727948519
"2678","219255_x_at","IL17RB","55540","interleukin 17 receptor B",0.0887921241191316,7.98630452971537,0.173562121601927,0.864436081695234,0.914980760945321,-6.16641400323913
"2679","219256_s_at","SH3TC1","54436","SH3 domain and tetratricopeptide repeats 1",-0.522152757333403,7.28616186015498,-1.96536842307519,0.0673873796547023,0.176940105662841,-4.43095069434296
"2680","219263_at","RNF128","79589","ring finger protein 128",0.197549597960533,9.49883287456283,0.676239530551868,0.508766169101995,0.650828444572778,-5.95215045034578
"2681","219269_at","HMBOX1","79618","homeobox containing 1",-0.478250403072357,9.70008302445303,-1.03840585118419,0.314869552273042,0.467590925335231,-5.65102739759747
"2682","219270_at","CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1",-3.32194246069523,9.56058304303009,-5.70903497510468,3.52363645759494e-05,0.0205092949441574,2.49237766346203
"2683","219271_at","GALNT14","79623","polypeptide N-acetylgalactosaminyltransferase 14",-0.721701925066232,8.27657807833528,-2.51801484176724,0.0231123030963515,0.110416951324962,-3.49032231492955
"2684","219273_at","CCNK","8812","cyclin K",-0.543288079986334,7.92108534406504,-1.92677965674905,0.07237622900553,0.183561582787571,-4.49196084939075
"2685","219274_at","TSPAN12","23554","tetraspanin 12",0.425848673378776,7.65769203941913,1.38294933556686,0.186107385472328,0.325946407056396,-5.26438275083406
"2686","219276_x_at","CAAP1","79886","caspase activity and apoptosis inhibitor 1",0.421197371200506,10.7721547517728,1.58750714374663,0.132405969689266,0.262935319335693,-4.99468924290155
"2687","219279_at","DOCK10","55619","dedicator of cytokinesis 10",0.980369197864837,10.3544526204597,3.50116008521607,0.00304456838035181,0.06069882573318,-1.6353643843174
"2688","219288_at","C3orf14","57415","chromosome 3 open reading frame 14",0.0419301231187692,10.2516411655841,0.157901712773269,0.876554922393218,0.922458382756393,-6.16905492791109
"2689","219292_at","THAP1","55145","THAP domain containing 1",0.887865697923663,9.33102886960848,2.35436534653883,0.0319845406088409,0.125392743208863,-3.78026912908275
"2690","219294_at","CENPQ","55166","centromere protein Q",0.71661512461015,7.03727743123237,2.02627620790608,0.0601427025451076,0.167543904642362,-4.33323152371211
"2691","219295_s_at","PCOLCE2","26577","procollagen C-endopeptidase enhancer 2",0.237255787728543,9.62081538289612,0.700360984270205,0.493989602655541,0.636426834669286,-5.93574419351762
"2692","219301_s_at","CNTNAP2","26047","contactin associated protein like 2",-1.74703924416044,7.29560130911657,-4.17768405513993,0.00074372566234437,0.0346024334980529,-0.32588622922632
"2693","219305_x_at","FBXO2","26232","F-box protein 2",-0.227665022837981,8.08886023797977,-0.857124685285445,0.404318843170886,0.554934488422843,-5.8161821381769
"2694","219306_at","KIF15","56992","kinesin family member 15",-7.13360175517153e-05,6.65211233252261,-0.000231752906870532,0.99981801821774,0.99981801821774,-6.18175262089998
"2695","219308_s_at","AK5","26289","adenylate kinase 5",0.161071217884225,6.33329254682309,0.499307823769961,0.624512926094221,0.746720561356292,-6.05572491952653
"2696","219311_at","CEP76","79959","centrosomal protein 76",0.0292524607660347,9.06924431483251,0.0998368322007672,0.921742383568051,0.951420550835711,-6.17667397882299
"2697","219317_at","POLI","11201","DNA polymerase iota",0.595126895898066,10.4043437770182,2.33105647508661,0.0334832976980887,0.128140935955356,-3.82087781051164
"2698","219320_at","MYO19","80179","myosin XIX",-0.345769890256793,8.5739515700055,-1.3118017885559,0.208516981514261,0.352584530592669,-5.35151196006483
"2699","219326_s_at","B3GNT2","10678","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",0.573957354354074,5.90455668703678,2.15284372726045,0.0473071903373928,0.150357572817775,-4.12493640704403
"2700","219332_at","MICALL2","79778","MICAL like 2",-0.278673528707888,8.49041406685158,-0.877101745361036,0.393705053237623,0.544563741773357,-5.79936771702809
"2701","219342_at","CASD1","64921","CAS1 domain containing 1",0.517238535519935,9.41476632036799,1.46222324522996,0.163483135863714,0.299969060182732,-5.16314916784225
"2702","219351_at","TRAPPC2","6399","trafficking protein particle complex 2",0.414610819359753,10.7114085627574,1.54444941325597,0.142470762817026,0.275228850114546,-5.05371907140053
"2703","219356_s_at","CHMP5","51510","charged multivesicular body protein 5",0.474176280484668,10.7708391687101,1.77479491630942,0.095393799751288,0.216546501325606,-4.72499548773326
"2704","219358_s_at","ADAP2","55803","ArfGAP with dual PH domains 2",-0.662676910293131,9.04408012655428,-2.56469746862876,0.0210457684091172,0.107880951072751,-3.40618542492013
"2705","219359_at","PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase",-0.169440840293115,9.28032760973236,-0.397032564825726,0.696708869055954,0.800738378231256,-6.10182559060526
"2706","219367_s_at","NRP2","8828","neuropilin 2",0.527423301818483,6.78899116181948,1.28346638272604,0.218020202659379,0.364137053713214,-5.38519867723928
"2707","219368_at","NAP1L2","4674","nucleosome assembly protein 1 like 2",0.651895627190996,8.4410998018645,1.93942360101724,0.0707061405222111,0.181867298722097,-4.47204910831294
"2708","219385_at","SLAMF8","56833","SLAM family member 8",0.620339454539772,8.25628683565846,2.27113542830816,0.0376438708961027,0.135730704270834,-3.92441444390805
"2709","219398_at","CIDEC","63924","cell death inducing DFFA like effector c",0.223261762775984,10.9116165333038,0.467957135039524,0.646269879032172,0.764131568175873,-6.07094368569798
"2710","219403_s_at","HPSE","10855","heparanase",-0.491755137263789,8.69101324829975,-1.48379953053231,0.15773451693888,0.292978992963195,-5.13486220737269
"2711","219409_at","SNIP1","79753","Smad nuclear interacting protein 1",0.549545837384207,9.35969867765814,1.96597235126521,0.0673118296321181,0.17683378576271,-4.42999021979625
"2712","219415_at","TTYH1","57348","tweety family member 1",0.271747467123294,7.58516409100005,0.846684436279346,0.409939901630082,0.56157981092399,-5.82482986131494
"2713","219427_at","FAT4","79633","FAT atypical cadherin 4",0.854974734891231,7.89960076741756,2.9330367902913,0.00993121142092536,0.0856191478724928,-2.7246539580095
"2714","219429_at","FA2H","79152","fatty acid 2-hydroxylase",0.0210996060010391,10.7891101432714,0.0652222318621924,0.94882346100599,0.968798691764011,-6.17958473307201
"2715","219436_s_at","EMCN","51705","endomucin",0.582336864954407,9.51052687435918,1.67464557089801,0.113879117074764,0.239037147950523,-4.8717522706098
"2716","219446_at","RIC8B","55188","RIC8 guanine nucleotide exchange factor B",0.67842909663548,7.56231032923704,2.7133091367773,0.0155803525690597,0.0972615078692292,-3.13467129144066
"2717","219452_at","DPEP2","64174","dipeptidase 2",0.615162379454243,7.92426206849623,2.49555025409092,0.0241743288259027,0.111864096303943,-3.53059672290356
"2718","219454_at","EGFL6","25975","EGF like domain multiple 6",-0.719307684394698,8.97077516323026,-2.03619596577383,0.059032178111263,0.166154456792958,-4.31715644768295
"2719","219463_at","LAMP5","24141","lysosomal associated membrane protein family member 5",-1.24061020985861,7.76303665006048,-3.90085464546599,0.00132122832481909,0.0424476157349522,-0.860317653812428
"2720","219469_at","DYNC2H1","79659","dynein cytoplasmic 2 heavy chain 1",0.447556914892376,9.17846847395299,1.8235540492925,0.0873876476108716,0.205195941399061,-4.65154125193753
"2721","219478_at","WFDC1","58189","WAP four-disulfide core domain 1",-0.858563224949659,8.26541998994199,-2.82935967413972,0.0122914927460167,0.0898986478708111,-2.91924139350575
"2722","219485_s_at","PSMD10","5716","proteasome 26S subunit, non-ATPase 10",-0.0328693717895412,10.6750189914344,-0.123822422727223,0.903033229613899,0.940706239193,-6.17394195817048
"2723","219493_at","SHCBP1","79801","SHC binding and spindle associated 1",0.0630799929677544,7.31981456952922,0.189143518510529,0.852413042546147,0.906891243746628,-6.16353977718645
"2724","219497_s_at","BCL11A","53335","BAF chromatin remodeling complex subunit BCL11A",0.770664413072637,10.566943428723,2.52900730934798,0.0226089570483685,0.110085880402398,-3.47056373314374
"2725","219502_at","NEIL3","55247","nei like DNA glycosylase 3",0.460090006274104,7.39681055924325,1.17218127774786,0.258670776507005,0.410908011265163,-5.51170983146824
"2726","219505_at","ADA2","51816","adenosine deaminase 2",0.569248061493829,10.6048821869195,1.946620241323,0.069771124546937,0.180541255814362,-4.46068135312405
"2727","219511_s_at","SNCAIP","9627","synuclein alpha interacting protein",-0.934210371624172,10.004363206268,-3.30041675484136,0.00463110628996409,0.0705719037056764,-2.02336285956019
"2728","219519_s_at","SIGLEC1","6614","sialic acid binding Ig like lectin 1",0.648831890326969,9.02358914921382,1.88239952726922,0.0785220287206323,0.193199314140149,-4.56122990613307
"2729","219522_at","FJX1","24147","four-jointed box kinase 1",-0.225164136980139,7.86719055493629,-0.879556780327544,0.392413581851811,0.543176209347018,-5.79727721284579
"2730","219525_at","SLC47A1","55244","solute carrier family 47 member 1",0.391056975165212,10.2947088670295,1.49055334415152,0.155969984225899,0.290728972814277,-5.12594461625841
"2731","219528_s_at","BCL11B","64919","BAF chromatin remodeling complex subunit BCL11B",0.819921637194406,9.96112791987069,2.53646118650935,0.0222736047125204,0.109394413018455,-3.45714675117341
"2732","219529_at","CLIC3","9022","chloride intracellular channel 3",-0.77942350236221,9.43285407083407,-3.05746724037002,0.00767800052470014,0.0813609971566965,-2.48890116450739
"2733","219551_at","EAF2","55840","ELL associated factor 2",0.0902651070056306,7.30455536530874,0.308579642271907,0.761713507692301,0.844599457639034,-6.13337184874943
"2734","219553_at","NME7","29922","NME/NM23 family member 7",0.325925828227783,9.25636731421392,1.09218600103758,0.291290467610006,0.442151404942784,-5.59674267276836
"2735","219554_at","RHCG","51458","Rh family C glycoprotein",-0.963762284967657,9.54436972693771,-2.69293268608547,0.0162395109298791,0.0980318933282478,-3.17220627467588
"2736","219564_at","KCNJ16","3773","potassium inwardly rectifying channel subfamily J member 16",0.224930273148837,7.45489794958086,0.512096181154135,0.615738666527988,0.740530718637857,-6.04924290871801
"2737","219569_s_at","SLC35G2","80723","solute carrier family 35 member G2",0.417496475970912,8.80065931970401,1.58056843681151,0.133985917794572,0.264769098042346,-5.00428013327422
"2738","219570_at","KIF16B","55614","kinesin family member 16B",0.634188983372653,9.43477743420918,2.0220015892376,0.0606270825494425,0.167839190109434,-4.34014498490434
"2739","219587_at","TTC12","54970","tetratricopeptide repeat domain 12",-0.492415626612035,8.48696336987051,-1.61057863063055,0.12726605036929,0.256361804338138,-4.96258580695483
"2740","219599_at","EIF4B","1975","eukaryotic translation initiation factor 4B",0.625870332519666,12.5330825827595,2.04649357319091,0.0578991368097422,0.164725812284558,-4.3004226975328
"2741","219600_s_at","TMEM50B","757","transmembrane protein 50B",0.286131505938959,9.41041661110214,1.0555301599222,0.307216156571373,0.45995793818522,-5.63399812459268
"2742","219607_s_at","MS4A4A","51338","membrane spanning 4-domains A4A",1.43523790565346,5.92901299018297,4.03414198183522,0.00100134568849422,0.0397699815178336,-0.602524640499378
"2743","219608_s_at","FBXO38","81545","F-box protein 38",-0.460754036070549,8.46709937447009,-1.29496223385711,0.214124204039169,0.359318905129898,-5.37160244244442
"2744","219612_s_at","FGG","2266","fibrinogen gamma chain",-1.66716068648469,7.11834470433811,-2.84347159771605,0.0119407451367403,0.0896044744117565,-2.89286574697094
"2745","219615_s_at","KCNK5","8645","potassium two pore domain channel subfamily K member 5",0.36620450117127,10.8046183103422,0.987071237399443,0.338633080066717,0.490541429022551,-5.70062466451532
"2746","219628_at","ZMAT3","64393","zinc finger matrin-type 3",0.324554673134811,9.8271481972658,0.795375749153657,0.438300094569288,0.587220160039836,-5.86592269992359
"2747","219629_at","FAM118A","55007","family with sequence similarity 118 member A",-1.86263366544865,9.3030880166239,-2.39566782007643,0.0294825817859606,0.121000929640672,-3.70787197233919
"2748","219633_at","TTPAL","79183","alpha tocopherol transfer protein like",0.0875245295482632,8.14546543862995,0.277719197566567,0.784865524805955,0.860794288199068,-6.14254138255746
"2749","219637_at","ARMC9","80210","armadillo repeat containing 9",-0.414003861330812,5.96425155852135,-1.45050469166716,0.166677329689173,0.303290205971208,-5.17838255113467
"2750","219656_at","PCDH12","51294","protocadherin 12",-0.236256153795606,8.99731815253798,-0.816278730388843,0.42659923611804,0.577655448853528,-5.8494650299931
